Ad clicked Date,Ad Title/Id
2026/05/21 22:15:36 UTC,1239245344
2026/05/21 22:15:39 UTC,1239245344
2026/04/05 19:21:08 UTC,1372945366
2025/08/25 18:39:58 UTC,686045944
2025/11/25 11:21:37 UTC,624034354
2025/12/22 19:21:21 UTC,969457893
2025/12/17 07:43:15 UTC,717237084
2025/07/27 17:38:13 UTC,632285846
2026/02/03 22:25:21 UTC,1014784926
2026/01/09 07:26:43 UTC,934532694
2025/10/07 13:44:13 UTC,745696983
2025/09/10 23:09:06 UTC,835679836
2025/08/04 02:23:41 UTC,664300406
2025/11/30 16:55:26 UTC,749615816
2024/07/12 18:45:43 UTC,147271376
2025/11/30 16:59:14 UTC,749615816
2026/01/05 06:53:45 UTC,1002412936
2025/10/30 13:50:37 UTC,826884464
2025/12/17 08:07:47 UTC,827033274
2025/10/30 13:51:01 UTC,826884464
2024/12/31 10:29:04 UTC,241747836
2025/10/30 13:50:37 UTC,826884464
2025/11/29 02:34:10 UTC,749615816
2025/10/30 13:50:46 UTC,826884464
2025/05/26 18:50:58 UTC,657910946
2025/10/30 13:50:47 UTC,826884464
2025/05/26 18:51:00 UTC,657910946
2025/10/30 13:51:00 UTC,826884464
2025/09/26 00:26:40 UTC,622129406
2026/07/07 02:15:43 UTC,926587194
2025/06/04 17:59:15 UTC,387651356
2026/07/09 00:16:25 UTC,1101310633
2026/03/12 17:46:10 UTC,1144702814
2026/07/03 22:13:11 UTC,1278395894
2025/11/30 03:40:05 UTC,749615816
2026/06/29 21:31:56 UTC,1244692744
2026/01/21 19:30:03 UTC,1011494376
2026/06/23 02:08:29 UTC,1240669654
2026/06/20 02:04:32 UTC,1305422104
2026/06/11 19:15:29 UTC,1239245344
2026/06/06 05:14:24 UTC,1395270736
2026/05/21 22:15:36 UTC,1239245344
2026/05/21 22:15:39 UTC,1239245344
2026/04/05 19:21:08 UTC,1372945366
2025/08/25 18:39:58 UTC,686045944
2025/11/25 11:21:37 UTC,624034354
2025/12/22 19:21:21 UTC,969457893
2025/12/17 07:43:15 UTC,717237084
2025/07/27 17:38:13 UTC,632285846
2026/02/03 22:25:21 UTC,1014784926
2026/01/09 07:26:43 UTC,934532694
2025/10/07 13:44:13 UTC,745696983
2025/09/10 23:09:06 UTC,835679836
2025/08/04 02:23:41 UTC,664300406
2025/11/30 16:55:26 UTC,749615816
2024/07/12 18:45:43 UTC,147271376
2025/11/30 16:59:14 UTC,749615816
2026/01/05 06:53:45 UTC,1002412936
2025/10/30 13:50:37 UTC,826884464
2025/12/17 08:07:47 UTC,827033274
2025/10/30 13:51:01 UTC,826884464
2024/12/31 10:29:04 UTC,241747836
2025/10/30 13:50:37 UTC,826884464
2025/11/29 02:34:10 UTC,749615816
2025/10/30 13:50:46 UTC,826884464
2025/05/26 18:50:58 UTC,657910946
2025/10/30 13:50:47 UTC,826884464
2025/05/26 18:51:00 UTC,657910946
2025/10/30 13:51:00 UTC,826884464
2025/09/26 00:26:40 UTC,622129406
2026/07/07 02:15:43 UTC,926587194
2025/06/04 17:59:15 UTC,387651356
2026/07/09 00:16:25 UTC,1101310633
2026/03/12 17:46:10 UTC,1144702814
2026/07/03 22:13:11 UTC,1278395894
2025/11/30 03:40:05 UTC,749615816
2026/06/29 21:31:56 UTC,1244692744
2026/01/21 19:30:03 UTC,1011494376
2026/06/23 02:08:29 UTC,1240669654
2026/06/20 02:04:32 UTC,1305422104
2026/06/11 19:15:29 UTC,1239245344
2026/06/06 05:14:24 UTC,1395270736
2026/05/21 22:15:36 UTC,1239245344
2026/05/21 22:15:39 UTC,1239245344
2026/04/05 19:21:08 UTC,1372945366
2025/08/25 18:39:58 UTC,686045944
2025/11/25 11:21:37 UTC,624034354
2025/12/22 19:21:21 UTC,969457893
2025/12/17 07:43:15 UTC,717237084
2025/07/27 17:38:13 UTC,632285846
2026/02/03 22:25:21 UTC,1014784926
2026/01/09 07:26:43 UTC,934532694
2025/10/07 13:44:13 UTC,745696983
2025/09/10 23:09:06 UTC,835679836
2025/08/04 02:23:41 UTC,664300406
2025/11/30 16:55:26 UTC,749615816
2024/07/12 18:45:43 UTC,147271376
2025/11/30 16:59:14 UTC,749615816
2026/01/05 06:53:45 UTC,1002412936
2025/10/30 13:50:37 UTC,826884464
2025/12/17 08:07:47 UTC,827033274
2025/10/30 13:51:01 UTC,826884464
2024/12/31 10:29:04 UTC,241747836
2025/10/30 13:50:37 UTC,826884464
2025/11/29 02:34:10 UTC,749615816
2025/10/30 13:50:46 UTC,826884464
2025/05/26 18:50:58 UTC,657910946
2025/10/30 13:50:47 UTC,826884464
2025/05/26 18:51:00 UTC,657910946
2025/10/30 13:51:00 UTC,826884464
2025/09/26 00:26:40 UTC,622129406
2026/07/07 02:15:43 UTC,926587194
2025/06/04 17:59:15 UTC,387651356
2026/07/09 00:16:25 UTC,1101310633
2026/03/12 17:46:10 UTC,1144702814
2026/07/03 22:13:11 UTC,1278395894
2025/11/30 03:40:05 UTC,749615816
2026/06/29 21:31:56 UTC,1244692744
2026/01/21 19:30:03 UTC,1011494376
2026/06/23 02:08:29 UTC,1240669654
2026/06/20 02:04:32 UTC,1305422104
2026/06/11 19:15:29 UTC,1239245344
2026/06/06 05:14:24 UTC,1395270736
2026/05/21 22:15:36 UTC,1239245344
2026/05/21 22:15:39 UTC,1239245344
